0,14,9,1,9,6,5,11,3,6,23,1,9,14,7,8,14,3,1,1,4,28,2,18,4,13,5,7,20,9,53,6,1,13,24,12,5,43,5,6,31,5,1,10,14,3,9,11,45,64,61,16,10,22,40,17,35,36,17,2,2,1,5,14,4,19,14,10,4,38,12,15,0,6,4,8,2,5,9,3,11,10,4,1,2,4,10,18,6,10,47,2,105,1,10,12,6,6,1,14,10,6,27,5,5,3,10,5,6,8,33,9,32,4,7,5,8,4,10,6,18,5,5,1,9,6,0,4,5,6,18,4,9,3,44,11,0,0,1,4,89,2,10,6,7,4,0,0,2,2,25,3,7,10,10,5,5,0,1,44,19,5,0,6,1,1,5,8,42,8,0,4,2,6,10,3,17,15,31,23,45,9,15,10,6,3,7,8,6,1,2,20,15,3,6,8,1,13,8,7
0,14,9,1,9,6,5,11,3,6,23,1,9,14,7,8,14,3,1,1,4,28,2,18,4,13,5,7,20,9,53,6,1,13,24,12,5,43,5,6,31,5,1,10,14,3,9,11,45,64,61,16,10,22,40,17,35,36,17,2,2,1,5,14,4,19,14,10,4,38,12,15,0,6,4,8,2,5,9,3,11,10,4,1,2,4,10,18,6,10,47,2,105,1,10,12,6,6,1,14,10,6,27,5,5,3,10,5,6,8,33,9,32,4,7,5,8,4,10,6,18,5,5,1,9,6,0,4,5,6,18,4,9,3,44,11,0,0,1,4,89,2,10,6,7,4,0,0,2,2,25,3,7,10,10,5,5,0,1,44,19,5,0,6,1,1,5,8,42,8,0,4,2,6,10,3,17,15,31,23,45,9,15,10,6,3,7,8,6,1,2,20,15,3,6,8,1,13,8,7
0,14,9,1,9,6,5,11,3,6,23,1,9,14,7,8,14,3,1,1,4,28,2,18,4,13,5,7,20,9,53,6,1,13,24,12,5,43,5,6,31,5,1,10,14,3,9,11,45,64,61,16,10,22,40,17,35,36,17,2,2,1,5,14,4,19,14,10,4,38,12,15,0,6,4,8,2,5,9,3,11,10,4,1,2,4,10,18,6,10,47,2,105,1,10,12,6,6,1,14,10,6,27,5,5,3,10,5,6,8,33,9,32,4,7,5,8,4,10,6,18,5,5,1,9,6,0,4,5,6,18,4,9,3,44,11,0,0,1,4,89,2,10,6,7,4,0,0,2,2,25,3,7,10,10,5,5,0,1,44,19,5,0,6,1,1,5,8,42,8,0,4,2,6,10,3,17,15,31,23,45,9,15,10,6,3,7,8,6,1,2,20,15,3,6,8,1,13,8,7
0,14,9,1,9,6,5,11,3,6,23,1,9,14,7,8,14,3,1,1,4,28,2,18,4,13,5,7,20,9,53,6,1,13,24,12,5,43,5,6,31,5,1,10,14,3,9,11,45,64,61,16,10,22,40,17,35,36,17,2,2,1,5,14,4,19,14,10,4,38,12,15,0,6,4,8,2,5,9,3,11,10,4,1,2,4,10,18,6,10,47,2,105,1,10,12,6,6,1,14,10,6,27,5,5,3,10,5,6,8,33,9,32,4,7,5,8,4,10,6,18,5,5,1,9,6,0,4,5,6,18,4,9,3,44,11,0,0,1,4,89,2,10,6,7,4,0,0,2,2,25,3,7,10,10,5,5,0,1,44,19,5,0,6,1,1,5,8,42,8,0,4,2,6,10,3,17,15,31,23,45,9,15,10,6,3,7,8,6,1,2,20,15,3,6,8,1,13,8,7
0,14,9,1,9,6,5,11,3,6,23,1,9,14,7,8,14,3,1,1,4,28,2,18,4,13,5,7,20,9,53,6,1,13,24,12,5,43,5,6,31,5,1,10,14,3,9,11,45,64,61,16,10,22,40,17,35,36,17,2,2,1,5,14,4,19,14,10,4,38,12,15,0,6,4,8,2,5,9,3,11,10,4,1,2,4,10,18,6,10,47,2,105,1,10,12,6,6,1,14,10,6,27,5,5,3,10,5,6,8,33,9,32,4,7,5,8,4,10,6,18,5,5,1,9,6,0,4,5,6,18,4,9,3,44,11,0,0,1,4,89,2,10,6,7,4,0,0,2,2,25,3,7,10,10,5,5,0,1,44,19,5,0,6,1,1,5,8,42,8,0,4,2,6,10,3,17,15,31,23,45,9,15,10,6,3,7,8,6,1,2,20,15,3,6,8,1,13,8,7
0,14,9,1,9,6,5,11,3,6,23,1,9,14,7,8,14,3,1,1,4,28,2,18,4,13,5,7,20,9,53,6,1,13,24,12,5,43,5,6,31,5,1,10,14,3,9,11,45,64,61,16,10,22,40,17,35,36,17,2,2,1,5,14,4,19,14,10,4,38,12,15,0,6,4,8,2,5,9,3,11,10,4,1,2,4,10,18,6,10,47,2,105,1,10,12,6,6,1,14,10,6,27,5,5,3,10,5,6,8,33,9,32,4,7,5,8,4,10,6,18,5,5,1,9,6,0,4,5,6,18,4,9,3,44,11,0,0,1,4,89,2,10,6,7,4,0,0,2,2,25,3,7,10,10,5,5,0,1,44,19,5,0,6,1,1,5,8,42,8,0,4,2,6,10,3,17,15,31,23,45,9,15,10,6,3,7,8,6,1,2,20,15,3,6,8,1,13,8,7
0,14,9,1,9,6,5,11,3,6,23,1,9,14,7,8,14,3,1,1,4,28,2,18,4,13,5,7,20,9,53,6,1,13,24,12,5,43,5,6,31,5,1,10,14,3,9,11,45,64,61,16,10,22,40,17,35,36,17,2,2,1,5,14,4,19,14,10,4,38,12,15,0,6,4,8,2,5,9,3,11,10,4,1,2,4,10,18,6,10,47,2,105,1,10,12,6,6,1,14,10,6,27,5,5,3,10,5,6,8,33,9,32,4,7,5,8,4,10,6,18,5,5,1,9,6,0,4,5,6,18,4,9,3,44,11,0,0,1,4,89,2,10,6,7,4,0,0,2,2,25,3,7,10,10,5,5,0,1,44,19,5,0,6,1,1,5,8,42,8,0,4,2,6,10,3,17,15,31,23,45,9,15,10,6,3,7,8,6,1,2,20,15,3,6,8,1,13,8,7
0,14,9,1,9,6,5,11,3,6,23,1,9,14,7,8,14,3,1,1,4,28,2,18,4,13,5,7,20,9,53,6,1,13,24,12,5,43,5,6,31,5,1,10,14,3,9,11,45,64,61,16,10,22,40,17,35,36,17,2,2,1,5,14,4,19,14,10,4,38,12,15,0,6,4,8,2,5,9,3,11,10,4,1,2,4,10,18,6,10,47,2,105,1,10,12,6,6,1,14,10,6,27,5,5,3,10,5,6,8,33,9,32,4,7,5,8,4,10,6,18,5,5,1,9,6,0,4,5,6,18,4,9,3,44,11,0,0,1,4,89,2,10,6,7,4,0,0,2,2,25,3,7,10,10,5,5,0,1,44,19,5,0,6,1,1,5,8,42,8,0,4,2,6,10,3,17,15,31,23,45,9,15,10,6,3,7,8,6,1,2,20,15,3,6,8,1,13,8,7
0,14,9,1,9,6,5,11,3,6,23,1,9,14,7,8,14,3,1,1,4,28,2,18,4,13,5,7,20,9,53,6,1,13,24,12,5,43,5,6,31,5,1,10,14,3,9,11,45,64,61,16,10,22,40,17,35,36,17,2,2,1,5,14,4,19,14,10,4,38,12,15,0,6,4,8,2,5,9,3,11,10,4,1,2,4,10,18,6,10,47,2,105,1,10,12,6,6,1,14,10,6,27,5,5,3,10,5,6,8,33,9,32,4,7,5,8,4,10,6,18,5,5,1,9,6,0,4,5,6,18,4,9,3,44,11,0,0,1,4,89,2,10,6,7,4,0,0,2,2,25,3,7,10,10,5,5,0,1,44,19,5,0,6,1,1,5,8,42,8,0,4,2,6,10,3,17,15,31,23,45,9,15,10,6,3,7,8,6,1,2,20,15,3,6,8,1,13,8,7
0,14,9,1,9,6,5,11,3,6,23,1,9,14,7,8,14,3,1,1,4,28,2,18,4,13,5,7,20,9,53,6,1,13,24,12,5,43,5,6,31,5,1,10,14,3,9,11,45,64,61,16,10,22,40,17,35,36,17,2,2,1,5,14,4,19,14,10,4,38,12,15,0,6,4,8,2,5,9,3,11,10,4,1,2,4,10,18,6,10,47,2,105,1,10,12,6,6,1,14,10,6,27,5,5,3,10,5,6,8,33,9,32,4,7,5,8,4,10,6,18,5,5,1,9,6,0,4,5,6,18,4,9,3,44,11,0,0,1,4,89,2,10,6,7,4,0,0,2,2,25,3,7,10,10,5,5,0,1,44,19,5,0,6,1,1,5,8,42,8,0,4,2,6,10,3,17,15,31,23,45,9,15,10,6,3,7,8,6,1,2,20,15,3,6,8,1,13,8,7
