0,5,0,2,1,0,1,7,0,1,10,0,4,7,0,18,2,1,0,1,0,8,0,3,1,2,6,2,0,1,1,4,1,3,2,6,0,2,0,2,7,1,0,1,4,6,6,6,7,12,7,0,5,5,8,1,8,3,4,0,0,0,2,1,0,6,1,5,11,3,0,3,0,1,0,2,3,0,2,2,4,4,1,2,0,0,0,18,3,5,9,1,38,1,0,1,1,5,1,3,3,11,8,1,9,6,6,5,3,3,6,7,7,2,5,4,9,4,0,0,0,1,2,1,3,2,2,1,1,0,1,0,0,6,0,1,0,0,1,0,14,0,2,4,0,4,1,2,2,0,0,5,1,1,2,0,3,0,1,8,0,0,1,7,0,0,2,0,22,4,0,1,0,2,1,0,0,9,3,4,1,18,0,3,5,3,4,0,4,0,0,5,12,1,0,3,0,5,8,0
0,1,0,1,3,1,4,5,1,4,6,1,5,1,3,0,7,0,0,1,4,9,0,15,1,17,6,3,0,13,4,5,1,2,4,3,1,5,0,2,10,1,0,2,8,1,5,10,4,4,5,5,4,3,18,1,12,4,10,0,1,0,2,3,8,3,4,2,1,3,1,2,3,2,0,1,2,1,1,3,7,0,0,1,1,0,0,4,0,8,13,2,42,1,1,5,2,4,1,4,2,5,8,2,7,5,5,1,3,5,6,4,5,5,4,4,9,0,3,9,0,0,0,4,0,0,2,2,2,1,2,1,1,2,13,2,1,1,1,0,13,0,2,8,11,4,0,3,0,0,0,0,1,2,5,1,0,0,2,4,1,7,0,2,5,2,2,0,21,3,5,2,3,0,0,1,0,3,5,3,3,6,8,3,1,0,3,1,2,0,7,6,5,6,14,6,0,1,5,1
0,6,0,1,3,9,1,8,0,0,12,1,4,7,1,5,13,1,5,4,4,15,2,2,1,9,11,6,4,1,3,4,2,3,9,9,1,11,2,3,13,2,0,10,9,3,4,7,15,18,13,2,9,11,13,4,13,11,3,1,0,0,1,6,3,14,5,7,1,9,5,5,2,10,1,1,1,0,2,5,5,4,3,3,2,0,1,9,1,20,15,1,48,3,2,2,2,4,1,2,7,11,12,4,4,6,11,5,6,5,9,8,10,4,10,4,10,5,4,3,4,4,0,1,3,0,4,2,2,1,0,0,3,3,3,2,1,0,1,1,20,0,3,3,2,2,0,4,2,1,3,0,2,2,14,1,6,0,4,13,4,0,0,0,0,5,2,1,22,4,1,0,2,3,0,5,6,7,7,2,13,7,1,1,0,1,1,2,1,0,2,5,13,7,8,9,0,5,2,2
0,11,0,3,1,13,0,4,1,1,14,0,3,2,0,1,2,0,0,5,6,4,11,0,1,6,3,8,4,0,0,3,0,0,0,6,4,0,7,1,14,2,0,20,2,1,5,9,3,3,13,6,4,3,8,0,6,7,1,11,0,0,0,1,0,1,1,6,1,11,0,2,0,0,0,2,0,6,0,1,1,0,1,1,0,0,0,4,2,12,13,0,41,14,0,0,0,2,1,3,2,4,24,6,3,7,8,11,4,6,2,3,5,1,3,4,19,2,6,0,14,0,8,0,5,0,5,1,1,0,0,0,0,2,1,1,0,0,1,0,17,0,3,0,0,4,1,2,1,0,5,4,2,4,0,0,0,0,1,14,0,3,0,0,0,4,2,0,26,1,0,1,1,2,0,1,1,8,4,6,0,12,12,0,0,1,1,1,8,1,3,7,7,2,0,0,0,2,0,0
0,2,0,2,1,2,1,3,1,2,6,1,6,4,1,11,2,2,1,3,0,5,0,8,1,3,6,8,0,0,5,1,2,1,2,5,4,2,0,12,6,8,2,4,10,1,6,10,5,6,4,1,5,5,14,3,9,4,4,2,0,11,0,4,3,6,2,8,1,10,2,0,0,5,0,0,1,2,1,3,5,1,1,1,1,0,0,4,0,3,12,0,40,1,0,1,8,3,1,4,3,7,4,3,1,4,4,1,3,7,3,1,5,2,3,5,6,2,4,2,5,1,0,1,3,0,2,1,1,0,2,0,0,1,0,5,1,0,4,0,24,1,2,0,0,0,0,0,1,0,4,1,7,0,7,0,1,0,2,7,1,0,0,2,0,2,0,0,19,2,2,2,1,0,0,1,2,9,8,2,2,2,3,4,2,0,3,0,1,0,2,4,2,1,8,0,0,7,6,0
0,24,0,2,8,1,0,11,1,3,12,0,5,4,3,0,3,1,0,2,1,3,2,12,3,5,8,2,0,0,1,1,0,1,2,3,0,3,3,1,11,1,4,3,5,2,3,8,4,6,9,5,4,5,3,3,8,13,5,0,1,1,0,9,10,3,2,3,2,4,2,1,6,3,0,1,0,0,6,6,1,0,4,1,1,1,0,4,1,2,10,1,48,5,4,2,1,2,1,3,6,3,13,1,8,8,3,5,3,6,9,3,6,0,5,8,9,7,2,2,7,3,5,4,2,6,2,1,3,0,0,3,1,3,1,1,0,0,1,1,31,1,2,1,0,5,0,3,2,0,3,2,9,1,1,0,1,0,3,14,0,3,1,2,3,0,0,1,30,7,1,28,2,4,0,2,1,9,4,4,5,7,12,1,5,5,4,3,4,0,1,12,2,4,0,2,0,15,7,3
0,10,0,1,4,0,0,3,0,1,10,12,6,5,2,19,4,0,0,1,2,8,1,3,0,3,10,2,1,0,1,1,0,0,0,9,4,3,1,0,15,2,0,5,2,4,7,7,10,6,10,4,5,3,21,3,10,2,3,0,0,1,4,5,3,11,11,11,9,1,5,0,4,5,0,0,1,0,0,2,5,1,2,2,1,0,0,5,1,6,16,0,38,2,0,1,1,10,4,5,7,10,11,1,6,10,14,14,12,7,8,8,6,10,8,14,16,3,1,1,2,8,2,0,0,1,4,5,2,0,1,0,1,2,2,6,2,0,1,1,18,0,3,2,1,6,0,1,2,0,3,8,2,16,2,0,2,0,1,6,0,0,0,3,1,0,1,1,27,1,0,0,2,0,1,2,1,4,3,2,1,11,3,0,6,0,5,0,5,0,0,10,4,0,1,5,0,6,3,0
0,5,0,2,1,0,1,7,0,1,10,0,4,7,0,18,2,1,0,1,0,8,0,3,1,2,6,2,0,1,1,4,1,3,2,6,0,2,0,2,7,1,0,1,4,6,6,6,7,12,7,0,5,5,8,1,8,3,4,0,0,0,2,1,0,6,1,5,11,3,0,3,0,1,0,2,3,0,2,2,4,4,1,2,0,0,0,18,3,5,9,1,38,1,0,1,1,5,1,3,3,11,8,1,9,6,6,5,3,3,6,7,7,2,5,4,9,4,0,0,0,1,2,1,3,2,2,1,1,0,1,0,0,6,0,1,0,0,1,0,14,0,2,4,0,4,1,2,2,0,0,5,1,1,2,0,3,0,1,8,0,0,1,7,0,0,2,0,22,4,0,1,0,2,1,0,0,9,3,4,1,18,0,3,5,3,4,0,4,0,0,5,12,1,0,3,0,5,8,0
0,1,0,1,3,1,4,5,1,4,6,1,5,1,3,0,7,0,0,1,4,9,0,15,1,17,6,3,0,13,4,5,1,2,4,3,1,5,0,2,10,1,0,2,8,1,5,10,4,4,5,5,4,3,18,1,12,4,10,0,1,0,2,3,8,3,4,2,1,3,1,2,3,2,0,1,2,1,1,3,7,0,0,1,1,0,0,4,0,8,13,2,42,1,1,5,2,4,1,4,2,5,8,2,7,5,5,1,3,5,6,4,5,5,4,4,9,0,3,9,0,0,0,4,0,0,2,2,2,1,2,1,1,2,13,2,1,1,1,0,13,0,2,8,11,4,0,3,0,0,0,0,1,2,5,1,0,0,2,4,1,7,0,2,5,2,2,0,21,3,5,2,3,0,0,1,0,3,5,3,3,6,8,3,1,0,3,1,2,0,7,6,5,6,14,6,0,1,5,1
0,6,0,1,3,9,1,8,0,0,12,1,4,7,1,5,13,1,5,4,4,15,2,2,1,9,11,6,4,1,3,4,2,3,9,9,1,11,2,3,13,2,0,10,9,3,4,7,15,18,13,2,9,11,13,4,13,11,3,1,0,0,1,6,3,14,5,7,1,9,5,5,2,10,1,1,1,0,2,5,5,4,3,3,2,0,1,9,1,20,15,1,48,3,2,2,2,4,1,2,7,11,12,4,4,6,11,5,6,5,9,8,10,4,10,4,10,5,4,3,4,4,0,1,3,0,4,2,2,1,0,0,3,3,3,2,1,0,1,1,20,0,3,3,2,2,0,4,2,1,3,0,2,2,14,1,6,0,4,13,4,0,0,0,0,5,2,1,22,4,1,0,2,3,0,5,6,7,7,2,13,7,1,1,0,1,1,2,1,0,2,5,13,7,8,9,0,5,2,2
