0,14,3,4,16,6,1,10,0,2,17,3,6,4,4,3,6,0,4,4,3,39,1,3,2,16,6,6,6,1,2,2,0,1,2,8,1,10,1,4,20,11,1,20,6,1,8,9,5,7,20,7,9,5,16,5,17,9,9,1,0,7,0,7,21,7,1,6,3,15,0,6,2,6,1,5,5,1,2,5,9,4,2,3,5,0,0,12,1,23,43,1,61,4,3,5,6,9,3,16,9,12,20,5,10,15,6,3,16,13,20,16,15,2,16,14,26,12,6,5,31,14,4,8,5,2,4,3,35,0,3,1,1,1,15,3,0,2,1,4,73,0,2,0,1,17,0,5,2,0,5,0,11,2,13,1,2,0,2,22,2,6,0,3,3,2,2,3,31,6,5,2,2,6,5,1,14,15,8,5,6,19,19,3,4,0,5,3,3,0,3,9,12,7,1,8,1,12,27,5
0,14,3,4,16,6,1,10,0,2,17,3,6,4,4,3,6,0,4,4,3,39,1,3,2,16,6,6,6,1,2,2,0,1,2,8,1,10,1,4,20,11,1,20,6,1,8,9,8,6,19,6,6,2,17,6,16,9,9,1,0,7,0,7,21,7,1,6,3,15,0,6,2,6,1,5,5,1,2,5,9,4,2,3,5,0,0,12,1,23,43,1,61,4,3,4,6,9,4,17,9,11,20,5,10,13,6,3,16,14,19,16,15,2,16,14,27,12,6,4,32,14,4,8,5,2,4,3,35,0,3,1,1,1,15,3,0,2,1,4,73,0,2,0,1,17,0,5,2,0,5,0,11,2,13,1,2,0,2,22,2,6,0,3,3,2,2,3,31,6,5,2,2,6,5,1,14,15,8,5,6,19,19,3,4,0,5,3,3,0,3,9,12,7,1,8,1,12,27,5
0,14,3,4,16,6,1,10,0,2,17,3,6,4,4,3,6,0,4,4,3,39,1,3,2,16,6,6,6,1,2,2,0,1,2,8,1,10,1,4,20,11,1,20,6,1,8,9,5,7,20,7,9,5,16,5,17,9,9,1,0,7,0,7,21,7,1,6,3,15,0,6,2,6,1,5,5,1,2,5,9,4,2,3,5,0,0,12,1,23,43,1,61,4,3,5,6,9,3,16,9,12,20,5,10,15,6,3,16,13,20,16,15,2,16,14,26,12,6,5,31,14,4,8,5,2,4,3,35,0,3,1,1,1,15,3,0,2,1,4,73,0,2,0,1,17,0,5,2,0,5,0,11,2,13,1,2,0,2,22,2,6,0,3,3,2,2,3,31,6,5,2,2,6,5,1,14,15,8,5,6,19,19,3,4,0,5,3,3,0,3,9,12,7,1,8,1,12,27,5
0,14,3,4,16,6,1,10,0,2,17,3,6,4,4,3,6,0,4,4,3,39,1,3,2,16,6,6,6,1,2,2,0,1,2,8,1,10,1,4,20,11,1,20,6,1,8,9,8,6,19,6,6,2,17,6,16,9,9,1,0,7,0,7,21,7,1,6,3,15,0,6,2,6,1,5,5,1,2,5,9,4,2,3,5,0,0,12,1,23,43,1,61,4,3,4,6,9,4,17,9,11,20,5,10,13,6,3,16,14,19,16,15,2,16,14,27,12,6,4,32,14,4,8,5,2,4,3,35,0,3,1,1,1,15,3,0,2,1,4,73,0,2,0,1,17,0,5,2,0,5,0,11,2,13,1,2,0,2,22,2,6,0,3,3,2,2,3,31,6,5,2,2,6,5,1,14,15,8,5,6,19,19,3,4,0,5,3,3,0,3,9,12,7,1,8,1,12,27,5
0,11,1,1,4,4,1,21,0,0,18,3,7,11,15,13,13,0,0,4,1,23,2,11,3,4,11,14,4,2,5,8,1,7,5,5,4,22,0,0,18,10,3,64,11,8,11,17,7,3,17,3,6,6,16,14,10,22,6,10,0,3,0,9,11,1,4,49,9,9,4,22,2,10,0,4,7,11,16,8,2,1,1,11,5,7,5,41,6,29,33,1,70,1,1,1,4,11,9,18,21,16,13,13,9,44,3,10,18,16,36,34,27,3,16,26,27,18,6,28,52,9,0,5,5,0,3,2,8,1,0,0,3,2,26,3,1,0,2,2,56,2,5,6,4,12,0,1,2,0,5,14,10,9,9,2,3,0,3,18,1,17,0,3,0,0,0,6,26,10,1,1,5,2,9,1,3,15,10,20,6,17,9,6,1,0,3,2,3,0,0,11,16,12,4,8,1,25,27,2
0,14,3,4,16,6,1,10,0,2,17,3,6,4,4,3,6,0,4,4,3,39,1,3,2,16,6,6,6,1,2,2,0,1,2,8,1,10,1,4,20,11,1,20,6,1,8,9,5,7,20,7,9,5,16,5,17,9,9,1,0,7,0,7,21,7,1,6,3,15,0,6,2,6,1,5,5,1,2,5,9,4,2,3,5,0,0,12,1,23,43,1,61,4,3,5,6,9,3,16,9,12,20,5,10,15,6,3,16,13,20,16,15,2,16,14,26,12,6,5,31,14,4,8,5,2,4,3,35,0,3,1,1,1,15,3,0,2,1,4,73,0,2,0,1,17,0,5,2,0,5,0,11,2,13,1,2,0,2,22,2,6,0,3,3,2,2,3,31,6,5,2,2,6,5,1,14,15,8,5,6,19,19,3,4,0,5,3,3,0,3,9,12,7,1,8,1,12,27,5
0,14,3,4,16,6,1,10,0,2,17,3,6,4,4,3,6,0,4,4,3,39,1,3,2,16,6,6,6,1,2,2,0,1,2,8,1,10,1,4,20,11,1,20,6,1,8,9,8,6,19,6,6,2,17,6,16,9,9,1,0,7,0,7,21,7,1,6,3,15,0,6,2,6,1,5,5,1,2,5,9,4,2,3,5,0,0,12,1,23,43,1,61,4,3,4,6,9,4,17,9,11,20,5,10,13,6,3,16,14,19,16,15,2,16,14,27,12,6,4,32,14,4,8,5,2,4,3,35,0,3,1,1,1,15,3,0,2,1,4,73,0,2,0,1,17,0,5,2,0,5,0,11,2,13,1,2,0,2,22,2,6,0,3,3,2,2,3,31,6,5,2,2,6,5,1,14,15,8,5,6,19,19,3,4,0,5,3,3,0,3,9,12,7,1,8,1,12,27,5
0,11,1,1,4,4,1,21,0,0,18,3,7,11,15,13,13,0,0,4,1,23,2,11,3,4,11,14,4,2,5,8,1,7,5,5,4,22,0,0,18,10,3,64,11,8,11,17,7,3,17,3,6,6,16,14,10,22,6,10,0,3,0,9,11,1,4,49,9,9,4,22,2,10,0,4,7,11,16,8,2,1,1,11,5,7,5,41,6,29,33,1,70,1,1,1,4,11,9,18,21,16,13,13,9,44,3,10,18,16,36,34,27,3,16,26,27,18,6,28,52,9,0,5,5,0,3,2,8,1,0,0,3,2,26,3,1,0,2,2,56,2,5,6,4,12,0,1,2,0,5,14,10,9,9,2,3,0,3,18,1,17,0,3,0,0,0,6,26,10,1,1,5,2,9,1,3,15,10,20,6,17,9,6,1,0,3,2,3,0,0,11,16,12,4,8,1,25,27,2
0,14,3,4,16,6,1,10,0,2,17,3,6,4,4,3,6,0,4,4,3,39,1,3,2,16,6,6,6,1,2,2,0,1,2,8,1,10,1,4,20,11,1,20,6,1,8,9,5,7,20,7,9,5,16,5,17,9,9,1,0,7,0,7,21,7,1,6,3,15,0,6,2,6,1,5,5,1,2,5,9,4,2,3,5,0,0,12,1,23,43,1,61,4,3,5,6,9,3,16,9,12,20,5,10,15,6,3,16,13,20,16,15,2,16,14,26,12,6,5,31,14,4,8,5,2,4,3,35,0,3,1,1,1,15,3,0,2,1,4,73,0,2,0,1,17,0,5,2,0,5,0,11,2,13,1,2,0,2,22,2,6,0,3,3,2,2,3,31,6,5,2,2,6,5,1,14,15,8,5,6,19,19,3,4,0,5,3,3,0,3,9,12,7,1,8,1,12,27,5
0,14,3,4,16,6,1,10,0,2,17,3,6,4,4,3,6,0,4,4,3,39,1,3,2,16,6,6,6,1,2,2,0,1,2,8,1,10,1,4,20,11,1,20,6,1,8,9,8,6,19,6,6,2,17,6,16,9,9,1,0,7,0,7,21,7,1,6,3,15,0,6,2,6,1,5,5,1,2,5,9,4,2,3,5,0,0,12,1,23,43,1,61,4,3,4,6,9,4,17,9,11,20,5,10,13,6,3,16,14,19,16,15,2,16,14,27,12,6,4,32,14,4,8,5,2,4,3,35,0,3,1,1,1,15,3,0,2,1,4,73,0,2,0,1,17,0,5,2,0,5,0,11,2,13,1,2,0,2,22,2,6,0,3,3,2,2,3,31,6,5,2,2,6,5,1,14,15,8,5,6,19,19,3,4,0,5,3,3,0,3,9,12,7,1,8,1,12,27,5
0,11,1,1,4,4,1,21,0,0,18,3,7,11,15,13,13,0,0,4,1,23,2,11,3,4,11,14,4,2,5,8,1,7,5,5,4,22,0,0,18,10,3,64,11,8,11,17,7,3,17,3,6,6,16,14,10,22,6,10,0,3,0,9,11,1,4,49,9,9,4,22,2,10,0,4,7,11,16,8,2,1,1,11,5,7,5,41,6,29,33,1,70,1,1,1,4,11,9,18,21,16,13,13,9,44,3,10,18,16,36,34,27,3,16,26,27,18,6,28,52,9,0,5,5,0,3,2,8,1,0,0,3,2,26,3,1,0,2,2,56,2,5,6,4,12,0,1,2,0,5,14,10,9,9,2,3,0,3,18,1,17,0,3,0,0,0,6,26,10,1,1,5,2,9,1,3,15,10,20,6,17,9,6,1,0,3,2,3,0,0,11,16,12,4,8,1,25,27,2
